,game_id,game_name,score,author,date,summary
1685,85,NieR Replicant ver.1.22474487139...,80,PC Games,"Apr 22, 2021","While the game takes a leap in graphical quality, it is more of a short step then a broad jump. Furthermore, Nier Replicant still suffers from the same dull sidequests and the redundant open world it did eleven years ago. However, once you put all this behind you, focus on the fluent combat and enjoy the amazing story, Nier Replicant is a unique experience rarely seen in videogames."
1686,85,NieR Replicant ver.1.22474487139...,80,IGN,"Apr 22, 2021","Improved visuals and smoothed out combat go a long way in Nier's update, but it's the story that's the star of the show."
1687,85,NieR Replicant ver.1.22474487139...,78,GameStar,"Apr 22, 2021","Well-made, yet partially outdated remaster; captivating due to its fast-paced combat and touching story that unfolds over time."
1688,85,NieR Replicant ver.1.22474487139...,75,Ragequit.gr,"May 10, 2021",A solid action-RPG with a thought-provoking story and fun combat that is held back by repetitive quests and some dated gameplay elements. It is well worth a playthrough but only the most devoted will have the stamina to replay it multiple times to get the full story.
1689,85,NieR Replicant ver.1.22474487139...,75,PC Invasion,"Apr 30, 2021","Padded and tedious, but engrossing and enjoyable. NieR Replicant occupies a strange spot in the gaming pantheon."
1690,85,NieR Replicant ver.1.22474487139...,70,PCGamesN,"Apr 22, 2021",Some creaky design concepts that don't hold up well and a slipshod PC port hold Nier Replicant back from greatness on PC.
1691,85,NieR Replicant ver.1.22474487139...,70,Edge Magazine,"Apr 22, 2021","It would be wrong to say there’s never a dull moment in Replicant then, even if at least some of that dullness is deliberate – a way to emphasize our heroes’ struggles. But at its best, you’ll come to understand why it deserves a second chance. [Issue#358, p.104]"
1692,86,Essays on Empathy,100,Digitally Downloaded,"May 19, 2021","This is precisely the kind of small, warm story that is fundamentally impossible in our bombastic, capitalist conception of the games industry. If all we celebrate are the big games, the ones that leave us feeling like we got our money’s worth, the ones which have us posting screenshots on Twitter and the ones which blow up on Twitch – if this is the zeitgeist of our medium’s discourse, then what place could there be for the ordinary, the mediocre, the quintessentially human? I don’t know if Essays on Empathy will find an audience. If anything, it incorporates numerous design decisions which seem to impede its ability to find an audience. But it is a game which I, personally, am thankful for, and will be for a long time to come."
1693,86,Essays on Empathy,100,Shindig,"May 18, 2021","De Tres al Cuarto is just the right note to close Essays on Empathy with, because it so perfectly encapsulates everything that the collection aims to achieve. This is so much more than an anthology of games; it’s a journey through Deconstructeam’s history, their game design philosophy, their struggles and motivations. It’s a peek behind the curtain at the groundwork that was laid for The Red Strings Club (and beyond), but more than that, a candid look into the lives, creative process, and growth of a team of developers telling some of the most emotive and thought-provoking stories you’ll find."
1694,86,Essays on Empathy,90,Checkpoint Gaming,"May 28, 2021","At an absolute bare minimum, Essays on Empathy is a fantastic project. Very few games have really given this level of insight into the world of the developer. Truly, this is one of the most impactful games I have played in years. Some of these titles touch on private pains and give a sense of clarity and non-judgemental exploration. I am honestly so appreciative. When I write about games, I tend to talk a lot about indie titles, and it’s because of games like this. Games that are as great as this should be known the world over, and I’m proud to push the needle in the right direction."
1695,86,Essays on Empathy,80,Meristation,"Jun  7, 2021",Deconstructeam lets us witness their path to finding its identity.
1696,86,Essays on Empathy,80,Hey Poor Player,"May 26, 2021","As a game developer, I find Essays on Empathy to be a rare, insightful look on the evolution of an indie game studio — from finding its voice to offering a helping hand to others still cultivating their own. As a gamer, I genuinely felt hit by a train when it came to some of the incredibly powerful and even relatable emotions encapsulated in such short experiences."
1697,86,Essays on Empathy,80,Vandal,"May 20, 2021","An incredible collection of honest, meaningful games, strangely held back by accessibility issues."
1698,86,Essays on Empathy,75,Noisy Pixel,"May 18, 2021","Essays on Empathy is a glance at Deconstructeam’s history. The games are clever and enjoyable, showing the team’s auteur tone as they explore different gameplay styles. People fond of unique, experimental games are likely to enjoy this collection, though some would have benefited from developing their concepts further."
1699,86,Essays on Empathy,70,Game World Navigator Magazine,"Jun 17, 2021","Some of the stories may leave you confused, others might make you uncomfortable, but there’s no denying that despite its simplistic appearance, Essays on Empathy manages to evoke some strong emotions. [Issue#253, p.57]"
1700,86,Essays on Empathy,70,Game Rant,"May 19, 2021","Overall, Essays on Empathy is a great look into the lives of different characters and how they fit into the world around them. It may not be the most graphically or mechanically advanced, but that didn’t seem to be the goal of the games anyways. Essays on Empathy gives players a chance to step into the shoes of people different from them and understand them a bit better than before. While some players may struggle with certain subjects tackled in each game, the topics addressed are part of a bigger conversation worth having."
1701,86,Essays on Empathy,70,GameSpew,"May 18, 2021","Essays on Empathy is an intriguing collection. It’s a shame that a few finishing touches weren’t applied to give the overall package the polish it deserves, but there’s no denying that the concepts created by Deconstructeam are seriously impressive. You likely won’t find a collection of games as eclectic as this anywhere else."
1702,86,Essays on Empathy,60,Eurogamer Italy,"May 20, 2021","Essays on Empathy is a beautiful compilation of 10 short narrative games which, unfortunately, needed a lot of corrections before being released."
1703,87,The Life and Suffering of Sir Brante,90,Games.cz,"Jan 13, 2022","We certainly did not expect this story-driven, narratively focused game to be as good as it is. Its world is truly original, the characters inhabiting it feel lifelike and the whole game, with its book-like treatment, is simply marvellous to look at."
1704,87,The Life and Suffering of Sir Brante,90,KeenGamer,"Mar  8, 2021","This game blew me away. I have never played a visual novel, but now I want more. Every single choice is meaningful, often having rippling effects that you could not anticipate. I was constantly kept on my toes, having to truly think about my choices. Very few video games achieve this, but The Life and Suffering of Sir Brante absolutely knock it out of the park in this regard."
1705,87,The Life and Suffering of Sir Brante,90,Hey Poor Player,"Mar  7, 2021","The Life and Suffering of Sir Brante is a remarkable storytelling achievement. Ironically, though the game is rendered in an artful monochrome, none of its frequent moral decisions are completely black and white. Every choice had my mouse wavering over the screen, considering the consequences of my actions. It’s one of those rare gaming narratives that’s equally tragic, challenging and exhilarating. The message I felt came across is: don’t weep for the paths not taken or the limited change one person can make, but choose the life you want to live and live it to the fullest. As painful and filled with sorrow as Sir Brante’s life is, it’s one that’s well worth living through yourself."
1706,87,The Life and Suffering of Sir Brante,85,RPG Fan,"Apr 19, 2021","The writing is fantastic. Unlike some titles, the writing paints a beautiful picture of the world without droning on and on. Each event is sufficiently described with good detail but never overstays its welcome. For the whole fifteen hours!  For this reason, the pacing makes for an addicting experience. Not only is it tight and succinct, but the characters come to life with each dynamic interaction. Everyone has a distinct voice, the world is appropriately harrowing and, as Sir Brante does, players learn how the world works as we become more exposed to it."
1707,87,The Life and Suffering of Sir Brante,85,Worth Playing,"Apr 13, 2021","The Life and Suffering of Sir Brante is one of the better games of its kind I have played in recent memory. The world-building and writing are enthralling, and the prospect of guiding your character from life to death is a fun and challenging exercise. I would have loved more interactivity, especially in dialogues, and some decisions seem predetermined and stacked against you a few too many times to truly feel open. In the end, that doesn't detract from the otherwise fun RPG adventure novel. If you're yearning for a good RPG adventure that is heavy on the reading side, I'd highly recommend The Life and Suffering of Sir Brante."
1708,87,The Life and Suffering of Sir Brante,82,New Game Network,"Mar 22, 2021","An absolute joy from start to finish, The Life and Suffering of Sir Brante puts you in a tumultuous time and gives you a starring role. The story and hard decisions you’re forced into makes this an engaging experience."
1709,87,The Life and Suffering of Sir Brante,80,GameOver.gr,"Mar 19, 2021","If you are in a search for something completely different, a game that looks back to the age of ""choose you own adventure"" books, the well written and masterfully crafted story of The Life and Suffering of Sir Brante is a perfect fit for you."
1710,87,The Life and Suffering of Sir Brante,80,Finger Guns,"Mar  7, 2021","Carving a destiny through The Life and Suffering of Sir Brante is a surprisingly heart-rending and engrossing experience. It won’t be for everyone – it’s a text heavy game and it navigates some heavy subject matters – but if you have a soft spot for interactive fiction, this is one of the best examples of the genre for quite some time."
1711,87,The Life and Suffering of Sir Brante,80,The Indie Game Website,"Mar  4, 2021","Those who can go through it are in for one of the more unique games out there. With its sprawling lore, detailed plotting, and intimate look at the effects one person’s choices have on the world around them, The Life and Suffering of Sir Brante is an ambitious narrative RPG and a must-play for fantasy lovers."
1712,87,The Life and Suffering of Sir Brante,75,The Games Machine,"Mar 11, 2021","The Life and Suffering of Sir Brante is an interactive novel in which interaction is reduced to the bare bone, allowing us only to turn the pages of the book and choose our next moves from a list of options. So it should not be evaluated as a game but as a story. And from this point of view it is a brilliant tale, which manages to capture attention from the very first pages, making us suffer for the unfortunate protagonist. Like all products of this kind, however, after the first intense run you will only want to see the multiple endings, skipping most of the rest of the story."
1713,87,The Life and Suffering of Sir Brante,75,WellPlayed,"Mar 10, 2021","The Life and Suffering of Sir Brante hits all the right notes of a choose-your-own-adventure game, with just enough of its own spin to stand out from the crowd. A dark fantasy world rife with pseudo-historical politics and tensions are just the icing on the cake."
1714,87,The Life and Suffering of Sir Brante,68,Riot Pixels,"Jun  9, 2021",A decent text-based RPG with a disappointing illogical ending.
1715,87,The Life and Suffering of Sir Brante,65,GameCritics,"Apr 16, 2021","Those lusting after a well-written visual novel with drab visuals and little ability to alter its outcome might enjoy The Life and Suffering of Sir Brante. As for me, although my opinion was initially favorable, my mood soured after wasting hours of playtime due to a minor choice that had no connection to the overarching plot. It’s still recommended to visual novel fans, but cautiously so."
1716,88,Scarlet Nexus,100,GameGrin,"Jun 23, 2021","Scarlet Nexus is easily one of the best games so far this year and a strong contender for game of the year. With addictive gameplay and compelling narrative, there is plenty to love in this Brain Punk vision of a psionic future."
1717,88,Scarlet Nexus,92,Hooked Gamers,"Jun 25, 2021","With how important the story is to the depth of Scarlet Nexus, this reviewer is reluctant to say too much other than that there is more than meets the eye in this strange brain-punk world, both in regards to characters motivations and the way the world became how it is. The powers people wield, the monstrous Others, the mysteries of Red Strings and the deep motivations behind Yuito and Kasane choosing to join the psy-ops in the first place, all these and more await players within Scarlet Nexus."
1718,88,Scarlet Nexus,90,IGN Portugal,"Jul  7, 2021","For less titles like Jump Force and more like Guilty Gear Stive and Scarlet Nexus, with interesting stories that lock you to the screen alongside unique mechanics that fuse the best various genres. It lacks scenery and setting variety, but that goes to a secondary stage with the sheer will of all the other presente elements. An interactive Manga/Anime with bright colors, with dynamic combat that never becomes boring with a daunting and complex tale that is both overwhelming as well as captivating."
1719,88,Scarlet Nexus,90,GamingTrend,"Jun 23, 2021","Scarlet Nexus is an absolute blast from the start and only gets better as you progress. The characters are charming, the story has nice twists and turns, and the combat is simple to understand but hard to master. While it certainly has flaws, this is a must play for action game fans."
1720,88,Scarlet Nexus,88,Game Informer,"Jun 23, 2021","Bandai Namco has crafted something truly strange and quite satisfying with Scarlet Nexus, and I hope we get a slightly more refined sequel."
1721,88,Scarlet Nexus,80,CD-Action,"Sep  1, 2021","Scarlet Nexus is all about combat. The fights are spectacular thanks to vibrant cel-shaded graphics, but primarily because the developers skillfully combined a couple of truly explosive ingredients: agile protagonists with psychokinetic talents, well-designed enemies, and the ability to unleash hell using the powers of your AI-controlled companions. As for the game’s downsides, the environments are repetitive and the writers failed to tie up all the loose ends and left some plot holes. [09/2021, p.54]"
1722,88,Scarlet Nexus,80,Worth Playing,"Jul 23, 2021","Scarlet Nexus is an absolutely solid action-RPG title. The story might get too complicated for its own good, but the characters keep things interesting. Having to revisit the same environments multiple times can get tedious, but the combat is enjoyable throughout due to the new abilities afforded to you by the constant leveling and party member changes. It is a fun romp overall, with enough of a reason to revisit it after completion. Scarlet Nexus is a game that anime fans will thoroughly enjoy."
1723,88,Scarlet Nexus,80,Ragequit.gr,"Jul 21, 2021","Scarlet Nexus has paid a lot of attention to the action part and succeeds very well in delivering an intense, fun, and enjoyable game. If there was a more substantial story, more imagination in the latter stages of the game and more RPG elements, our impressions would be better. However, the hours we spent with it were not wasted at all and it is a worthwhile addition for fans of Japanese action games to their collection."
1724,88,Scarlet Nexus,80,IGN,"Jun 25, 2021","It’s understandable to take a look at Scarlet Nexus and write it off as “just another anime game,” but doing so would be a big mistake. This is an ambitious undertaking from Bandai Namco, one that attempts to blend the two disparate genres of character-action game and large-scale JRPG, and achieves an impressive level of success. Its combat and thin enemy variety don’t hold up all the way to the end of the combined 40 hours of its dual campaigns, but its story and characters absolutely do, and make for a surprise breakout hit of 2021."
1725,88,Scarlet Nexus,80,Merlin'in Kazanı (Turkey),"Jun 23, 2021","With its impressive Brain Punk world, engaging story and action that never gets boring, Scarlet Nexus is a great opportunity for those looking for a new game for Summer."
1726,88,Scarlet Nexus,80,Cubed3,"Jun 23, 2021","Scarlet Nexus blends a unique Brain Punk visual style with tight combat that requires adaptation and synergy. The Others are the game's ace up its sleeve with bizarre but creative creature variety. Each enemy type demands adaptability with the assortment of abilities at Yuito and Kasane's disposal thanks to their squadmates. Outside of combat, character moments shine in Bond Episodes and the writing is complemented well by a talented English voice cast. The variety of personalities does well to carry the weight of the convoluted plot as it progresses. However, the slideshow presentation of the vast majority of cutscenes diminishes the emotional impact of events that would have benefited more from animation. The game provides a solid gameplay experience on PC and I look forward to what this team can come up with next."
1727,88,Scarlet Nexus,80,MGG,"Jun 23, 2021","Scarlet Nexus succeeds in hooking you from the very first minutes. A dense universe coupled with an efficient artistic direction and above all a gameplay that borders on the exceptional, make it a title not to be missed during this summer 2021. Kenji Anabuki, director of the title, offers us a refreshing game with a coherent world on all points, despite the weaknesses that can be the secondary activities or the few environments sometimes too empty. The will to immerse the player in a Shonen is palpable and more than pleasant, as the bet is successful. We can only congratulate and encourage this risk-taking which has more than paid off."
1728,88,Scarlet Nexus,80,PC Invasion,"Jun 23, 2021","Filled to the brim with visual novel conversations and over-the-top action, Scarlet Nexus is a surprisingly endearing game that might be more linear than people expect, but more compelling than it probably needed to be."
1729,88,Scarlet Nexus,80,The Games Machine,"Jun 23, 2021","Scarlet Nexus offers an excellent combat system, paired with creative visual designs and with the courageous choice of having two different (but intertwined) storylines. Unfortunately, a general lack of attention to detail and less-than-impressive environments prevent it from excelling, but it’s definitely a safe choice if you’re into Japanese action RPGs."
1730,88,Scarlet Nexus,80,TheSixthAxis,"Jun 23, 2021","From its compelling story, to its wild enemy designs and combat, I'm kind of in awe of Scarlet Nexus. Where Bandai Namco games often have a niche appeal, I've got no reservations about recommending Scarlet Nexus. I'd definitely suggest skipping a lot of the side stories, but everything else here is the kind of anime-infused greatness that will appeal to nearly everyone."
1731,88,Scarlet Nexus,80,Twinfinite,"Jun 23, 2021","The combat in Scarlet Nexus is no doubt the star of the show. Even when it becomes hard to take the narrative seriously, those sweet, sweet combat mechanics will pull you right back in, no matter which protagonist you choose."
1732,88,Scarlet Nexus,80,Wccftech,"Jun 23, 2021","With masterfully crafted action combat, charming characters, and a very interesting setting, Scarlet Nexus is a game that action RPG fans should definitely not miss. While the game lacks any real innovation, as it features themes and mechanics lifted from other Japanese RPG series, and it is a little too linear, the high quality of the experience makes it easy to look past these few issues, making Scarlet Nexus a memorable, and extremely enjoyable game."
1733,88,Scarlet Nexus,78,Game World Navigator Magazine,"Sep  3, 2021","They tried to tell a very epic story on a very limited budget. A contrast like this sometimes really grates on my nerves, but, paradoxically, it’s also a part of Scarlet Nexus’ charm. [Issue#254, p.40]"
1734,88,Scarlet Nexus,78,PC Gamer,"Jun 30, 2021",An excellent combat system buffers a classically unhinged anime story in an action RPG whose ambition outpaces execution.
1735,88,Scarlet Nexus,75,Jeuxvideo.com,"Jun 23, 2021","Scarlet Nexus is a big hit when it comes to the action. With its nervous and supercharged fights, you quickly become powerful controller in hand, especially when you can borrow the power of your allies on the fly. This action is helped by framerate which does not falter on next-gen consoles despite the deluge of effects on the screen which can cause readability concerns. If the proposed universe is visually attractive, we regret not being able to enjoy it anymore because of a cruel lack of additional content. Ditto for the story which is certainly interesting but which is served by a more than minimalist staging. A good first draft which, we hope, will serve as a solid basis for a more ambitious sequel in the years to come."
1736,88,Scarlet Nexus,74,GameStar,"Jun 29, 2021","Exceptional action spectacle with grandiose drawings and environments,
extremely bizarre monsters and teen drama."
1737,88,Scarlet Nexus,70,GameSpot,"Jun 24, 2021","Even though the plot devolves into a trope-filled sludge pool by the end, I don’t feel like Scarlet Nexus was a waste of time. Yes, the excitement of combat begins to taper off towards the end of Scarlet Nexus’s twenty-odd-hour runtime--and the areas in the final stretch of the game feel overly long--but I had a good deal of fun mixing up my SAS abilities, crushing enemies in my Brain Field, and watching my team have a video game tournament at our base to settle an argument over living space boundaries. It might not be a new pinnacle of action-game storytelling, but Scarlet Nexus is still plenty of fun in the right places."
1738,88,Scarlet Nexus,60,PCGamesN,"Jun 25, 2021","Bandai Namco's latest falls disappointingly short outside of the thrills and spills of its excellent battle system, but your mileage may vary depending on your fondness for anime."
1739,88,Scarlet Nexus,50,Hardcore Gamer,"Jun 23, 2021","Who’s to say what the real, developer-side cause is for Scarlet Nexus’ failings. What was already a mammoth undertaking in crafting a competent-enough hack-and-slash action game that could muscle its way into the spotlight, Bandai Namco’s latest in-house creation is not just inadequate in appeasing long-time fans of the genre, but worse, comes across ignorant of its own player’s time."
1740,89,LEGO Builder's Journey,83,TierraGamer,"Jun 29, 2021","Lego: Builder’s Journey is a game that appeals to the creativity of the player. It not only challenges them to solve puzzles, but also to understand a narrative that unfolds in silence. Its game mechanics are remarkably simple and easy to understand. Overall, an entertaining proposal."
1741,89,LEGO Builder's Journey,82,Impulsegamer,"Jul 16, 2021","Given the price this is sitting at… I don’t know if I can really recommend it. I really need to qualify that though because I think it is absolutely a worthwhile experience, it’s fantastic story telling with stunning visuals. But that about 2 hours I mentioned at the start… that wasn’t just to get a feel for the game… that was to complete the game, from start to finish… about 2 hours. So at this point I’d only really recommend buying the game if it’s on special or if they do in fact add more content (I really hope they do because I’d love to spend more time in this world)."
1742,89,LEGO Builder's Journey,80,CD-Action,"Sep  1, 2021","A modest but highly enjoyable and relaxing puzzle game. No references to popular franchises this time, no saving the world. You just use your building skills and brainpower to help a father and son on their atmospheric journey across 35 beautifully rendered levels that look especially striking on ray tracing-capable GPUs. [09/2021, p.63]"
1743,89,LEGO Builder's Journey,80,Het Nieuwsblad,"Jul 14, 2021","The contrast with previous Lego games or with the amusing but hyperkinetic Lego movie could hardly be greater. The neon and candy cane colors, sharp dialogues and flashy action have actually given way to ... serenity. Throughout the game there is no talking, there are no facial expressions and you are not taken by the hand. The soothing soundtrack supports the peaceful nature of the game, and it is wonderful to see how intentions and emotions can be conveyed even without dialogue."
1744,89,LEGO Builder's Journey,80,Shacknews,"Jul  1, 2021","LEGO Builder’s Journey is a very relaxing puzzler with some cool concepts and ideas. The game is incredibly serene, as its peaceful tunes and minimalist design are quite relaxing. The integration of ray tracing and Nvidia DLSS make for a visually stunning game. LEGO Builder’s Journey is refreshingly original take on the LEGO series, and represents a direction that I hope to see the franchise head in the future."
1745,89,LEGO Builder's Journey,80,Gameblog.fr,"Jun 29, 2021","LEGO Builder's Journey is an amazing experience, even more for players who own a computer that can handle Ray-Tracing. It's simple, efficient, charming and it even if it's short and has a few issues, can please anyone, child or adult."
1746,89,LEGO Builder's Journey,80,Metro GameCentral,"Jun 23, 2021","Clever puzzles and excellent visual storytelling combine in what is arguably the best Lego game ever made, and certainly the most thoughtful."
1747,89,LEGO Builder's Journey,80,Vandal,"Jun 22, 2021",This is a little big puzzle that manages to constantly surprise the player with new mechanics and a beautiful story. It also looks incredible on PC with ray tracing.
1748,89,LEGO Builder's Journey,80,Multiplayer.it,"Jun 22, 2021","LEGO Builder's Journey is a simple, yet enjoyable puzzle game. The title of Light Brick is recommended today as it was in 2019 for fans of light puzzle works, such as Monument Valley."
1749,89,LEGO Builder's Journey,80,Worth Playing,"Jun 22, 2021","Straddling the line between art piece and puzzle game, LEGO Builder's Journey is an experience that focuses on the creativity of play above all else. Kids or adults, Builder's Journey is something that anyone can play. Everyone who does play will take away a slightly different experience."
1750,89,LEGO Builder's Journey,80,AusGamers,"Jun 22, 2021","Expanded and refined, the addition of real-time ray-tracing adds a warmth and life to the experience in ways that only light can. And sure it’s making the little bits of plastic in the little plastic world look real, but it’s doing so much more. Like sunlight pouring through a window onto countless pieces of Lego on a floor, it gives vision to a world of endless creativity. At its best LEGO Builder’s Journey is very much that, all wrapped up in a short, sweet, and charming tale befitting of the source material."
1751,89,LEGO Builder's Journey,79,PC Gamer,"Jun 28, 2021",A lifelike and heartfelt celebration of a beloved toy that overreaches in later levels.
1752,89,LEGO Builder's Journey,75,Jeuxvideo.com,"Jun 28, 2021","A visual trip that turns out to be very short (2 to 3 hours) which will go to the bottom of its Steam catalog once completed, with however the memory of having had a great time."
1753,89,LEGO Builder's Journey,70,Merlin'in Kazanı (Turkey),"Jul 12, 2021","Lego Builder's Journey is a small but fun game to play. If you are looking for a puzzle game that will not be too tiring to distract your mind, I recommend you to try it."
1754,90,Time Loader,90,GameGrin,"Nov  3, 2021","Time Loader is a great game for just about anyone to play. As long as you're not expecting action-filled gameplay, but rather a relaxing journey, there is barely a reason not to give the game a shot."
1755,90,Time Loader,90,God is a Geek,"Nov  3, 2021",Time Loader is a great physics-based puzzler with a ton of heart that grips you emotionally throughout and refuses to let go.
1756,90,Time Loader,90,Hey Poor Player,"Nov  3, 2021","Even though the story serves as yet another example of why one shouldn’t trifle with time travel, the fun involved makes turning the clock back to 1995 seem pretty enticing. From solid physics to flawlessly detailed environments, Time Loader takes the player on a wild ride through the past and launches the neglected 2D puzzle-platformer genre into the future like a speeding DeLorean leaving flame trails in its wake."
1757,90,Time Loader,85,GameSpace,"Nov  3, 2021","Time Loader features a beautifully created complex world with a variety of well-constructed paths, puzzles and riddles presented to players from the point of view of a tiny robotic car. Even seemingly mundane things take on new interesting forms during the game. Seemingly trivial things can be used in creative ways during the playthrough and even force you to reconsider your attitude towards the surroundings and the story at large."
1758,90,Time Loader,80,PC Invasion,"Nov  3, 2021","A well made game with a great premise and enjoyable elements, Time Loader is well worth a playthrough for fans of puzzle platformers."
1759,90,Time Loader,70,Screen Rant,"Nov  3, 2021","Despite a few shortcomings, over the course of a playthrough, Time Loader proves itself to be a game worth trying out for those interested in its concept. The story is smart and, in true time travel fashion, has multiple ways in which it can come to a close. All of this is presented alongside a solid gameplay core which makes for a fun, if short, jaunt through a sci-fi tale."
1760,90,Time Loader,50,KeenGamer,"Nov  4, 2021","Ultimately, Time Loader is a beautiful-looking, wonderful-sounding game, with some fun gameplay. It's let down by a story that focuses on a character without making them engaging, the lack of challenge that comes with the puzzles, and everything being in service of the game's least engaging aspect. It is unfortunately quite a short game as well. My initial run-through clocked in at about 2.6 hours. So a recommendation here is really based on what you want for your money. If you're fine with slightly un-challenging, hand-holdy at times gameplay and a story that looks pretty but doesn't go anywhere, pick it up! If you want a little more bang for your buck, maybe wait it out to see if Flazm adds anything interesting. Honestly, this game has a lot of potential to be good, if they just rework the story and maybe add some challenge levels."
1761,91,Gloomhaven,90,Games.cz,"Nov 30, 2021",The best-reviewed board game in the world gets its own digital adaptation - and it’s excellent. The board game comes to life thanks to beautiful animations and sounds. This is a true treat for any strategy game enthusiast.
1762,91,Gloomhaven,90,Ragequit.gr,"Oct 21, 2021","A high-quality adaptation of the board game with plenty of content and rich replayability. What it does seek to offer, the gaming experience of a classic tabletop board game for one or more players, it achieves in an almost flawless way."
1763,91,Gloomhaven,87,PC Gamer,"Nov  5, 2021","It's still one of the best dungeon crawlers ever made, but now it's on PC."
1764,91,Gloomhaven,85,GamingTrend,"Oct 25, 2021","Gloomhaven’s jump from board game to PC keeps the game as strategic and satisfying as it ever was, all while streamlining the experience and opening it up to new avenues of play. The genuine effort of the creators shows through to a game that is worthy for fans and newcomers alike to struggle against the hordes of doom that threaten your very cards."
1765,91,Gloomhaven,85,IGN Italia,"Oct 13, 2021",An excellent digital version of a very good boardgame. Good for both veterans of the tabletop version (due to new content like the Guildmaster campaign) and newbies willing to try a peculiar fantasy experience (and manage a lot of cards).
1766,91,Gloomhaven,80,Multiplayer.it,"Nov  1, 2021",Gloomhaven is a great way to bring the boardgame powerhouse to the PC and let many players enjoy its strategic and puzzle structure.
1767,91,Gloomhaven,80,TheGamer,"Oct 21, 2021","Gloomhaven is a solid version of the classic tabletop experience that offers turn-based combat, unique classes and abilities, and detailed quests."
1768,91,Gloomhaven,80,The Indie Game Website,"Oct 15, 2021","At its core, Gloomhaven is a deep tactical experience that’s immensely satisfying once you get to grips with its layers upon layers of systems. It also includes multiple options to vary the difficulty, so newer players don’t feel overly punished by making mistakes, whilst strategy aficionados can dial up the challenge to match their ability."
1769,91,Gloomhaven,75,GameCritics,"Nov 15, 2021","Although I was far from mastering the techniques and rules of Gloomhaven after my time with it for review, I do commend Flaming Fowl for a job well done. They have delivered a well-curated digital version of an extremely complex and intimidating tabletop experience — fans of the original or those curious to dip a toe in without breaking the bank should check it out."
1770,91,Gloomhaven,70,Digitally Downloaded,"Nov 11, 2021","That aside, Asmodee continues to demonstrate why it is the best digital board game developer going around. Gloomhaven itself is a little insular compared to the likes of Game of Thrones, Arkham Horror, Ticket to Ride, Pathfinder and Lord of the Rings, so I suspect it will appeal to a narrower band of players than some of Asmodee's other adaptations, but the faithful quality of that adaptation and the stellar production values make it an easy sell to existing Gloomhaven fans, and the ideal way to those that were intimidated by the size (and cost) of the box when they've seen it in their local game store to give it a go in the first place."
1771,91,Gloomhaven,70,RPGamer,"Oct 18, 2021","Gloomhaven offers hours of mental challenges with a sophisticated battle system. It is based on a board game but tries to go beyond that. Those already attracted to the idea of Gloomhaven can have it here for less assembly and with an additional Guildmaster mode. Since this digital version becomes tiresome after a while because the vast number of missions ultimately feel repetitive, it’s better to play in small doses. The game is recommendable, but probably playing it online with friends in co-op mode is closer to the original’s experience."
1772,91,Gloomhaven,50,Eurogamer Italy,"Nov 22, 2021","Gloomhaven tries to bring the experience of the board game on our screens, but fails to recreate the feel of being around a table. The game, although very loyal to the source, lacks pacing and the missions (very repetitive after a while), even at the lowest levels, are incredibly hard and for the most part frustrating. It is definitely overwhelming for a new player, and way too much relying on RNG for a good result. A good opportunity that sadly doesn’t really deliver."
1773,92,TOEM,90,IGN Japan,"Nov 16, 2021","TOEM is a cute little game made by a Swedish studio that feels like a paper-made terrarium. From its unique art style to fun photography mechanics, user-friendly controls and a clear and lilting sound design, everything in TOEM works and feels polished. This is the kind of game that players may have a lot of fun with regardless of their skill or preferences. The ending of the game’s cozy journey is quite touching as well."
1774,92,TOEM,90,Adventure Gamers,"Sep 22, 2021","TOEM is a delightfully Zen experience, perfect for anyone looking to spend a few hours in some entertaining locales with a cute protagonist and a variety of photo quests that aren’t too taxing."
1775,92,TOEM,90,Noisy Pixel,"Sep 13, 2021","Toem is an enjoyable and charming game where you get to look at a beautifully hand-drawn world through multiple perspectives. There’s the right amount of challenge offered to keep players engaged in a chill experience that also tests their knack for capturing that perfect shot. This is a game to relax with, where the destination is as picture-perfect as the journey."
1776,92,TOEM,83,RPG Fan,"Sep 13, 2021","A casual speedrun to just get to the end will run about two hours, but if TOEM is played how it’s “intended,” then expect to get a few hours out of it, while completionists might hit five or more. If content’s your concern, there it is, but if a high-quality, easygoing experience to escape the anxiety of these pandemic times—or whatever ails you—then TOEM works wonders. The world needs more TOEM, and it’s been a pleasure to get to live in this meditative place, even if only for a short while."
1777,92,TOEM,80,CD-Action,"Jan 19, 2022","Toem is well-designed, well-written and full of charm. It’s got friendly photography mechanics, good music, it’s funny in a natural way and stylish as hell with its grayscale and sprites fitted into detailed hand-drawn three-dimensional environments. Give it a try! [12/2021, p.82]"
1778,92,TOEM,80,Hey Poor Player,"Sep 20, 2021","I had a hard time putting TOEM down, its calming, cheerful nature feeling way too cozy to quit. Its photography-based puzzle gameplay will charm just about anyone that feels drawn to the title, so if you have even a remote interest in TOEM, it’s absolutely a safe bet. If you want 4 – 6 hours of wholesome fun that will leave you craving for more, take a little hike with TOEM."
1779,92,TOEM,80,The Indie Game Website,"Sep 17, 2021","It’s far from the typical hero’s journey. In this game you’re just a kid who listens to cassette tapes, and now has an old camera to document that adventure with. It reminded me of my summer trips to the Isle of Wight, making my own fun in ways only children can."
1780,92,TOEM,80,Multiplayer.it,"Sep 13, 2021",TOEM is like walking with a camera: relaxing and fun. Try it if you are in search of something diverse.
